onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
6.70166015625	n/a	SESS_START	13725	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
231.39208984375	n/a	TRIAL_START	473891	n/a	LTP531	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
372.17041015625	n/a	COUNTDOWN	762205	n/a	LTP531	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
376.12060546875	n/a	WORD	770295	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	0	STEREO	89	1	2	0
377.72119140625	n/a	WORD_OFF	773573	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
380.4873046875	n/a	WORD	779238	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	1	COLANDER	192	1	2	0
382.08740234375	n/a	WORD_OFF	782515	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
384.92138671875	n/a	WORD	788319	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	2	GRAPE	138	1	2	0
386.52099609375	n/a	WORD_OFF	791595	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
389.15380859375	n/a	WORD	796987	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	3	SHIRT	62	1	2	0
390.75390625	n/a	WORD_OFF	800264	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
393.57080078125	n/a	WORD	806033	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	4	PEAS	270	1	2	0
395.1708984375	n/a	WORD_OFF	809310	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
397.8876953125	n/a	WORD	814874	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	5	SQUID	216	0	1	0
399.48681640625	n/a	WORD_OFF	818149	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
402.470703125	n/a	WORD	824260	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	6	BUTTERFLY	164	1	1	0
404.08740234375	n/a	WORD_OFF	827571	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
406.78662109375	n/a	WORD	833099	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	7	CARNATION	126	1	2	0
408.38623046875	n/a	WORD_OFF	836375	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
410.986328125	n/a	WORD	841700	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	8	ORGAN	181	0	1	0
412.60302734375	n/a	WORD_OFF	845011	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	8	n/a	n/a	0	n/a	0
415.287109375	n/a	WORD	850508	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	9	TIGER	306	0	1	0
416.88720703125	n/a	WORD_OFF	853785	n/a	LTP531	ltpDelayRepFRReadOnly	0	0	9	n/a	n/a	0	n/a	0
