onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
40.43701171875	n/a	SESS_START	82815	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
314.45556640625	n/a	TRIAL_START	644005	n/a	LTP505	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
480.39990234375	n/a	COUNTDOWN	983859	n/a	LTP505	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
484.35107421875	n/a	WORD	991951	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	0	BASKETBALL	247	1	2	0
485.94970703125	n/a	WORD_OFF	995225	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
488.5498046875	n/a	WORD	1000550	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	1	PIANO	170	0	2	0
490.1669921875	n/a	WORD_OFF	1003862	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
492.91650390625	n/a	WORD	1009493	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	2	GOOSE	36	1	2	0
494.517578125	n/a	WORD_OFF	1012772	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
497.2998046875	n/a	WORD	1018470	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	3	AXE	241	1	1	0
498.91650390625	n/a	WORD_OFF	1021781	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
501.68359375	n/a	WORD	1027448	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	4	PUDDING	80	0	1	0
503.283203125	n/a	WORD_OFF	1030724	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
506.06640625	n/a	WORD	1036424	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	5	PHONE	88	0	1	0
507.66748046875	n/a	WORD_OFF	1039703	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
510.25	n/a	WORD	1044992	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	6	SHEEP	117	1	2	0
511.84912109375	n/a	WORD_OFF	1048267	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
514.43310546875	n/a	WORD	1053559	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	7	SHOES	72	1	2	0
516.033203125	n/a	WORD_OFF	1056836	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
518.56591796875	n/a	WORD	1062023	n/a	LTP505	ltpDelayRepFRReadOnly	0	0	8	BOAT	287	0	1	0
