onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
66.82763671875	n/a	SESS_START	136863	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	n/a	n/a	n/a	0	n/a	0
124.00341796875	n/a	TRIAL_START	253959	n/a	LTP508	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
232.10107421875	n/a	COUNTDOWN	475343	n/a	LTP508	ltpDelayRepFRReadOnly	5	n/a	n/a	n/a	n/a	0	n/a	0
236.21728515625	n/a	WORD	483773	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	0	HORSE	116	1	2	0
237.833984375	n/a	WORD_OFF	487084	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	0	n/a	n/a	0	n/a	0
240.73486328125	n/a	WORD	493025	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	1	FLY	159	1	2	0
242.333984375	n/a	WORD_OFF	496300	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	1	n/a	n/a	0	n/a	0
245.10107421875	n/a	WORD	501967	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	2	MARIGOLD	133	1	2	0
246.69970703125	n/a	WORD_OFF	505241	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	2	n/a	n/a	0	n/a	0
249.36767578125	n/a	WORD	510705	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	3	SOFA	150	1	2	0
250.9677734375	n/a	WORD_OFF	513982	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	3	n/a	n/a	0	n/a	0
253.61767578125	n/a	WORD	519409	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	4	CORN	273	1	1	0
255.232421875	n/a	WORD_OFF	522716	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	4	n/a	n/a	0	n/a	0
258.16748046875	n/a	WORD	528727	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	5	CROW	30	1	2	0
259.767578125	n/a	WORD_OFF	532004	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	5	n/a	n/a	0	n/a	0
262.71728515625	n/a	WORD	538045	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	6	VACUUM	12	1	2	0
264.31640625	n/a	WORD_OFF	541320	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	6	n/a	n/a	0	n/a	0
267.0673828125	n/a	WORD	546954	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	7	HORSE	116	1	2	1
268.6669921875	n/a	WORD_OFF	550230	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	7	n/a	n/a	0	n/a	0
271.533203125	n/a	WORD	556100	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	8	ELBOW	48	1	1	0
273.13330078125	n/a	WORD_OFF	559377	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	8	n/a	n/a	0	n/a	0
275.85009765625	n/a	WORD	564941	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	9	EVERGREEN	258	1	1	0
277.4501953125	n/a	WORD_OFF	568218	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	9	n/a	n/a	0	n/a	0
280.2509765625	n/a	WORD	573954	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	10	PEELER	189	1	1	0
281.8486328125	n/a	WORD_OFF	577226	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	10	n/a	n/a	0	n/a	0
284.3828125	n/a	WORD	582416	n/a	LTP508	ltpDelayRepFRReadOnly	5	0	11	MARKER	227	1	1	0
