onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
171.7578125	n/a	SESS_START	351760	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	n/a	n/a	n/a	0	n/a	0
596.20654296875	n/a	TRIAL_START	1221031	n/a	LTP513	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
606.35595703125	n/a	COUNTDOWN	1241817	n/a	LTP513	ltpDelayRepFRReadOnly	0	n/a	n/a	n/a	n/a	0	n/a	0
610.4892578125	n/a	WORD	1250282	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	0	GOOSE	36	1	2	0
612.0888671875	n/a	WORD_OFF	1253558	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	0	n/a	n/a	0	n/a	0
615.0390625	n/a	WORD	1259600	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	1	DOLLHOUSE	246	1	1	0
616.638671875	n/a	WORD_OFF	1262876	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	1	n/a	n/a	0	n/a	0
619.23974609375	n/a	WORD	1268203	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	2	BLOUSE	70	0	2	0
620.83984375	n/a	WORD_OFF	1271480	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	2	n/a	n/a	0	n/a	0
623.65673828125	n/a	WORD	1277249	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	3	COTTON	98	1	2	0
625.25537109375	n/a	WORD_OFF	1280523	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	3	n/a	n/a	0	n/a	0
627.90576171875	n/a	WORD	1285951	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	4	ORANGUTAN	311	1	1	0
629.50537109375	n/a	WORD_OFF	1289227	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	4	n/a	n/a	0	n/a	0
632.50537109375	n/a	WORD	1295371	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	5	PEN	218	0	1	0
634.1064453125	n/a	WORD_OFF	1298650	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	5	n/a	n/a	0	n/a	0
636.70654296875	n/a	WORD	1303975	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	6	VACUUM	12	0	2	0
638.30615234375	n/a	WORD_OFF	1307251	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	6	n/a	n/a	0	n/a	0
641.240234375	n/a	WORD	1313260	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	7	AXE	241	1	2	0
642.83935546875	n/a	WORD_OFF	1316535	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	7	n/a	n/a	0	n/a	0
645.68896484375	n/a	WORD	1322371	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	8	COMPUTER	87	1	2	0
647.2890625	n/a	WORD_OFF	1325648	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	8	n/a	n/a	0	n/a	0
649.90673828125	n/a	WORD	1331009	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	9	CORKSCREW	193	0	1	0
651.505859375	n/a	WORD_OFF	1334284	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	9	n/a	n/a	0	n/a	0
654.48974609375	n/a	WORD	1340395	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	10	GOOSE	36	1	2	1
656.0888671875	n/a	WORD_OFF	1343670	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	10	n/a	n/a	0	n/a	0
658.70751953125	n/a	WORD	1349033	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	11	BED	146	0	1	0
660.3056640625	n/a	WORD_OFF	1352306	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	11	n/a	n/a	0	n/a	0
662.8896484375	n/a	WORD	1357598	n/a	LTP513	ltpDelayRepFRReadOnly	0	0	12	FLOOR	54	0	1	0
