onset	duration	trial_type	sample	stim_file	subject	experiment	session	list	serialpos	item_name	item_num	recalled	repeats	is_repeat
14.89404296875	n/a	SESS_START	30503	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	n/a	n/a	0	n/a	0
65.33349609375	n/a	TRIAL_START	133803	n/a	LTP542	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
141.9296875	n/a	COUNTDOWN	290672	n/a	LTP542	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
145.89697265625	n/a	WORD	298797	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	0	WHALE	211	1	1	0
147.49658203125	n/a	WORD_OFF	302073	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	0	n/a	n/a	0	n/a	0
150.2626953125	n/a	WORD	307738	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	1	CALCULATOR	96	1	1	0
151.86376953125	n/a	WORD_OFF	311017	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	1	n/a	n/a	0	n/a	0
154.49658203125	n/a	WORD	316409	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	2	DESK	152	1	2	0
156.0966796875	n/a	WORD_OFF	319686	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	2	n/a	n/a	0	n/a	0
158.896484375	n/a	WORD	325420	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	3	MIXER	11	1	2	0
160.49609375	n/a	WORD_OFF	328696	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	3	n/a	n/a	0	n/a	0
163.18017578125	n/a	WORD	334193	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	4	SODA	15	0	1	0
164.779296875	n/a	WORD_OFF	337468	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	4	n/a	n/a	0	n/a	0
167.36328125	n/a	WORD	342760	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	5	FLEECE	107	1	2	0
168.962890625	n/a	WORD_OFF	346036	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	5	n/a	n/a	0	n/a	0
171.69580078125	n/a	WORD	351633	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	6	FORK	185	1	2	0
173.296875	n/a	WORD_OFF	354912	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	6	n/a	n/a	0	n/a	0
176.1787109375	n/a	WORD	360814	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	7	COBBLER	83	1	1	0
177.77880859375	n/a	WORD_OFF	364091	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	7	n/a	n/a	0	n/a	0
180.37890625	n/a	WORD	369416	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	8	LILY	125	1	2	0
181.9794921875	n/a	WORD_OFF	372694	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	8	n/a	n/a	0	n/a	0
184.8115234375	n/a	WORD	378494	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	9	BEACH	204	1	1	0
186.41259765625	n/a	WORD_OFF	381773	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	9	n/a	n/a	0	n/a	0
189.09521484375	n/a	WORD	387267	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	10	SANDER	238	1	2	0
190.71337890625	n/a	WORD_OFF	390581	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	10	n/a	n/a	0	n/a	0
193.54541015625	n/a	WORD	396381	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	11	CARROT	267	1	1	0
195.14501953125	n/a	WORD_OFF	399657	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	11	n/a	n/a	0	n/a	0
197.9619140625	n/a	WORD	405426	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	12	DESK	152	1	2	1
199.5458984375	n/a	WORD_OFF	408670	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	12	n/a	n/a	0	n/a	0
202.49609375	n/a	WORD	414712	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	13	MIXER	11	1	2	1
204.095703125	n/a	WORD_OFF	417988	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	13	n/a	n/a	0	n/a	0
206.77783203125	n/a	WORD	423481	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	14	FLEECE	107	1	2	1
208.3779296875	n/a	WORD_OFF	426758	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	14	n/a	n/a	0	n/a	0
211.3125	n/a	WORD	432768	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	15	LILY	125	1	2	1
212.91259765625	n/a	WORD_OFF	436045	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	15	n/a	n/a	0	n/a	0
215.54541015625	n/a	WORD	441437	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	16	FORK	185	1	2	1
217.1455078125	n/a	WORD_OFF	444714	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	16	n/a	n/a	0	n/a	0
220.0625	n/a	WORD	450688	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	17	SANDER	238	1	2	1
221.662109375	n/a	WORD_OFF	453964	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	17	n/a	n/a	0	n/a	0
239.22900390625	n/a	REC_START	489941	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	n/a	n/a	0	n/a	0
240.53564453125	n/a	REC_WORD	492617	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	SANDER	238	0	2	1
241.9296875	n/a	REC_WORD	495472	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	DESK	152	0	2	1
243.6875	n/a	REC_WORD	499072	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	WHALE	211	0	1	1
244.7275390625	n/a	REC_WORD	501202	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	BEACH	204	0	1	1
246.15673828125	n/a	REC_WORD	504129	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	LILY	125	0	2	1
247.154296875	n/a	REC_WORD	506172	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	FLEECE	107	0	2	1
248.8193359375	n/a	REC_WORD	509582	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	FORK	185	0	2	1
249.7685546875	n/a	REC_WORD	511526	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	MIXER	11	0	2	1
251.17138671875	n/a	REC_WORD	514399	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	COBBLER	83	0	1	1
252.646484375	n/a	REC_WORD	517420	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	CARROT	267	0	1	1
263.5771484375	n/a	REC_WORD	539806	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	CALCULATOR	96	0	1	1
269.72998046875	n/a	REC_END	552407	n/a	LTP542	ltpDelayRepFRReadOnly	2	0	n/a	n/a	n/a	0	n/a	0
298.32568359375	n/a	TRIAL_START	610971	n/a	LTP542	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
306.44140625	n/a	COUNTDOWN	627592	n/a	LTP542	ltpDelayRepFRReadOnly	2	n/a	n/a	n/a	n/a	0	n/a	0
310.45849609375	n/a	WORD	635819	n/a	LTP542	ltpDelayRepFRReadOnly	2	1	0	CIDER	23	1	2	0
312.05859375	n/a	WORD_OFF	639096	n/a	LTP542	ltpDelayRepFRReadOnly	2	1	0	n/a	n/a	0	n/a	0
314.892578125	n/a	WORD	644900	n/a	LTP542	ltpDelayRepFRReadOnly	2	1	1	NOTEBOOK	221	1	1	0
316.4912109375	n/a	WORD_OFF	648174	n/a	LTP542	ltpDelayRepFRReadOnly	2	1	1	n/a	n/a	0	n/a	0
319.39111328125	n/a	WORD	654113	n/a	LTP542	ltpDelayRepFRReadOnly	2	1	2	SHEEP	117	1	1	0
